MONITOR ID,LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
304,VA: VIRGINIA BEACH,01/01/2011 00:54:00,,2532.00,1489.00,378.00,206.00,118.00,142.00,88.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 01:55:00,,2539.00,1491.00,374.00,205.00,119.00,142.00,87.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 02:55:00,,2531.00,1488.00,379.00,207.00,119.00,144.00,91.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 03:55:00,,2531.00,1499.00,381.00,209.00,121.00,141.00,91.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 04:55:00,,2534.00,1505.00,377.00,207.00,120.00,146.00,88.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 05:56:00,,2521.00,1494.00,376.00,205.00,120.00,145.00,89.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 06:56:00,,2522.00,1478.00,375.00,202.00,120.00,146.00,89.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 07:56:00,,2518.00,1479.00,375.00,206.00,119.00,143.00,89.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 08:56:00,,2517.00,1476.00,378.00,202.00,118.00,140.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 09:56:00,,2512.00,1473.00,376.00,205.00,119.00,142.00,88.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 10:57:00,,2511.00,1487.00,374.00,204.00,119.00,144.00,90.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 11:57:00,,2530.00,1511.00,381.00,212.00,119.00,147.00,91.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 12:57:00,,2551.00,1527.00,390.00,220.00,125.00,150.00,95.00,38.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 13:57:00,,2536.00,1525.00,384.00,217.00,124.00,150.00,93.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 14:58:00,,2530.00,1505.00,382.00,208.00,122.00,147.00,93.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 15:58:00,,2538.00,1491.00,375.00,201.00,121.00,144.00,89.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 16:58:00,,2535.00,1473.00,377.00,199.00,121.00,141.00,88.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 17:58:00,,2522.00,1482.00,375.00,199.00,118.00,141.00,90.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 18:58:00,,2536.00,1477.00,375.00,194.00,120.00,139.00,90.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 19:59:00,,2548.00,1473.00,374.00,198.00,116.00,141.00,88.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 20:59:00,,2542.00,1475.00,379.00,198.00,119.00,141.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 21:59:00,,2536.00,1480.00,375.00,197.00,120.00,139.00,91.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 22:59:00,,2567.00,1490.00,380.00,198.00,117.00,141.00,89.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/01/2011 23:59:00,,2568.00,1498.00,378.00,201.00,119.00,141.00,90.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 01:00:00,,2577.00,1503.00,382.00,197.00,121.00,141.00,92.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 02:00:00,,2569.00,1496.00,380.00,201.00,118.00,141.00,89.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 03:00:00,,2566.00,1500.00,377.00,201.00,120.00,142.00,91.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 04:00:00,,2581.00,1493.00,383.00,200.00,121.00,142.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 05:01:00,,2585.00,1501.00,380.00,202.00,122.00,142.00,93.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 06:01:00,,2596.00,1523.00,388.00,204.00,121.00,143.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 07:01:00,,2582.00,1498.00,383.00,199.00,121.00,144.00,92.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 08:01:00,,2557.00,1495.00,384.00,197.00,119.00,141.00,90.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 09:01:00,,2562.00,1488.00,380.00,201.00,118.00,142.00,92.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 10:02:00,,2578.00,1499.00,380.00,194.00,121.00,143.00,90.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 11:02:00,,2576.00,1493.00,377.00,197.00,119.00,142.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 12:02:00,,2577.00,1498.00,375.00,198.00,120.00,142.00,89.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 13:02:00,,2592.00,1528.00,384.00,204.00,120.00,145.00,93.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 14:02:00,,2587.00,1517.00,391.00,203.00,121.00,144.00,91.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 15:03:00,,2594.00,1516.00,383.00,202.00,122.00,142.00,88.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 16:03:00,,2597.00,1516.00,385.00,209.00,125.00,144.00,91.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 17:03:00,,2667.00,1594.00,401.00,219.00,128.00,155.00,96.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 18:03:00,,2708.00,1651.00,414.00,234.00,132.00,158.00,98.00,38.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 19:04:00,,2704.00,1652.00,413.00,236.00,131.00,157.00,97.00,40.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 20:04:00,,2669.00,1603.00,410.00,225.00,128.00,161.00,97.00,39.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 21:04:00,,2690.00,1647.00,414.00,239.00,136.00,162.00,101.00,39.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 22:04:00,,2740.00,1687.00,428.00,249.00,137.00,169.00,104.00,41.00,APPROVED
304,VA: VIRGINIA BEACH,01/02/2011 23:04:00,,2841.00,1801.00,453.00,267.00,145.00,180.00,107.00,43.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 00:05:00,,2802.00,1758.00,444.00,262.00,144.00,175.00,103.00,44.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 01:05:00,,2725.00,1651.00,420.00,241.00,141.00,166.00,101.00,39.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 02:05:00,,2658.00,1615.00,407.00,231.00,130.00,158.00,97.00,40.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 03:05:00,,2640.00,1573.00,401.00,222.00,128.00,152.00,95.00,37.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 04:05:00,,2625.00,1559.00,398.00,215.00,125.00,151.00,93.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 05:06:00,,2587.00,1524.00,387.00,213.00,126.00,149.00,93.00,37.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 06:06:00,,2584.00,1510.00,386.00,205.00,123.00,145.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 07:06:00,,2575.00,1507.00,382.00,201.00,122.00,144.00,89.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 08:06:00,,2557.00,1498.00,381.00,203.00,124.00,142.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 09:07:00,,2553.00,1498.00,379.00,203.00,121.00,143.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 10:07:00,,2561.00,1511.00,384.00,201.00,122.00,141.00,92.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 11:07:00,,2571.00,1499.00,389.00,204.00,120.00,145.00,91.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 12:07:00,,2551.00,1496.00,381.00,200.00,120.00,144.00,89.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 12:44:00,,2525.00,1483.00,379.00,203.00,121.00,140.00,89.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 13:58:00,,2512.00,1444.00,374.00,192.00,116.00,139.00,89.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 14:59:00,,2536.00,1476.00,372.00,200.00,122.00,142.00,91.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 15:59:00,,2556.00,1502.00,378.00,205.00,121.00,141.00,92.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 16:59:00,,2567.00,1505.00,388.00,204.00,123.00,142.00,89.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 17:59:00,,2578.00,1512.00,390.00,207.00,124.00,146.00,94.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 18:59:00,,2575.00,1515.00,384.00,206.00,124.00,145.00,91.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 20:00:00,,2584.00,1509.00,386.00,204.00,121.00,145.00,93.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 21:00:00,,2601.00,1516.00,387.00,205.00,122.00,145.00,93.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 22:00:00,,2590.00,1510.00,383.00,201.00,122.00,144.00,92.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/03/2011 23:00:00,,2575.00,1500.00,382.00,202.00,123.00,143.00,92.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 00:00:00,,2554.00,1499.00,385.00,199.00,122.00,143.00,94.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 01:01:00,,2558.00,1499.00,381.00,198.00,123.00,145.00,91.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 02:01:00,,2548.00,1508.00,383.00,202.00,121.00,143.00,90.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 03:01:00,,2554.00,1518.00,390.00,203.00,123.00,142.00,90.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 04:01:00,,2566.00,1511.00,385.00,209.00,126.00,145.00,93.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 05:02:00,,2559.00,1523.00,393.00,209.00,126.00,147.00,94.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 06:02:00,,2557.00,1527.00,385.00,212.00,124.00,145.00,93.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 07:02:00,,2559.00,1520.00,395.00,210.00,129.00,144.00,93.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 08:02:00,,2557.00,1503.00,382.00,208.00,124.00,148.00,92.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 09:02:00,,2565.00,1485.00,384.00,202.00,127.00,142.00,89.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 10:03:00,,2580.00,1426.00,381.00,182.00,121.00,141.00,73.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 11:03:00,,2577.00,1395.00,379.00,170.00,118.00,143.00,62.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 12:03:00,,2578.00,1387.00,379.00,170.00,116.00,145.00,58.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 13:03:00,,2845.00,1537.00,419.00,195.00,129.00,160.00,67.00,37.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 14:03:00,,2577.00,1366.00,368.00,172.00,117.00,143.00,60.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 15:04:00,,2576.00,1379.00,370.00,167.00,115.00,141.00,62.00,31.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 16:04:00,,2580.00,1385.00,374.00,170.00,119.00,141.00,62.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 17:04:00,,2599.00,1410.00,372.00,169.00,118.00,138.00,66.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 18:04:00,,2615.00,1416.00,373.00,180.00,119.00,140.00,68.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 19:05:00,,2648.00,1438.00,383.00,177.00,120.00,141.00,72.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 20:05:00,,2645.00,1448.00,378.00,182.00,122.00,137.00,74.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 21:05:00,,2654.00,1452.00,386.00,182.00,119.00,138.00,74.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 22:05:00,,2654.00,1459.00,386.00,180.00,121.00,139.00,75.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/04/2011 23:05:00,,2662.00,1452.00,387.00,183.00,124.00,142.00,76.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 00:06:00,,2659.00,1452.00,389.00,180.00,120.00,139.00,72.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 01:06:00,,2656.00,1446.00,385.00,179.00,118.00,145.00,70.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 02:06:00,,2654.00,1438.00,383.00,178.00,123.00,142.00,71.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 03:06:00,,2657.00,1443.00,384.00,178.00,124.00,144.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 04:06:00,,2668.00,1458.00,387.00,182.00,125.00,146.00,71.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 05:07:00,,2682.00,1460.00,385.00,177.00,120.00,147.00,70.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 06:07:00,,2686.00,1466.00,387.00,184.00,123.00,148.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 07:07:00,,2698.00,1470.00,394.00,181.00,124.00,151.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 08:07:00,,2711.00,1474.00,397.00,185.00,125.00,149.00,69.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 09:08:00,,2715.00,1495.00,405.00,186.00,125.00,155.00,72.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 10:08:00,,2714.00,1495.00,404.00,188.00,128.00,151.00,67.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 11:08:00,,2723.00,1495.00,407.00,190.00,126.00,158.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 12:08:00,,2730.00,1500.00,401.00,185.00,127.00,153.00,68.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 13:08:00,,2714.00,1500.00,405.00,185.00,129.00,159.00,67.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 14:09:00,,2699.00,1500.00,403.00,189.00,126.00,159.00,69.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 15:09:00,,2719.00,1504.00,405.00,192.00,127.00,153.00,72.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 16:09:00,,2728.00,1514.00,404.00,192.00,126.00,148.00,78.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 17:09:00,,2755.00,1525.00,402.00,191.00,127.00,152.00,77.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 18:09:00,,2743.00,1532.00,398.00,193.00,125.00,151.00,80.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 19:10:00,,2715.00,1505.00,398.00,193.00,124.00,147.00,79.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 20:10:00,,2688.00,1477.00,389.00,182.00,124.00,145.00,75.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 21:10:00,,2669.00,1458.00,391.00,182.00,121.00,145.00,71.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 22:10:00,,2695.00,1462.00,391.00,183.00,122.00,144.00,73.00,31.00,APPROVED
304,VA: VIRGINIA BEACH,01/05/2011 23:11:00,,2708.00,1480.00,395.00,182.00,122.00,146.00,71.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 00:11:00,,2705.00,1471.00,397.00,186.00,125.00,151.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 01:11:00,,2688.00,1484.00,400.00,180.00,124.00,151.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 02:11:00,,2682.00,1467.00,405.00,184.00,125.00,151.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 03:11:00,,2668.00,1456.00,392.00,183.00,122.00,151.00,67.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 04:12:00,,2692.00,1459.00,395.00,182.00,123.00,151.00,69.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 05:12:00,,2697.00,1458.00,396.00,181.00,125.00,151.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 06:12:00,,2693.00,1468.00,399.00,182.00,125.00,153.00,68.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 07:12:00,,2695.00,1480.00,401.00,182.00,125.00,155.00,67.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 08:12:00,,2711.00,1486.00,404.00,187.00,124.00,152.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 09:13:00,,2702.00,1488.00,403.00,187.00,126.00,151.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 10:13:00,,2699.00,1486.00,401.00,185.00,126.00,156.00,69.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 11:13:00,,2668.00,1469.00,391.00,183.00,124.00,150.00,69.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 12:13:00,,2682.00,1452.00,389.00,180.00,126.00,150.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 13:09:00,,2693.00,1464.00,396.00,186.00,125.00,150.00,70.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 14:26:00,,2654.00,1433.00,385.00,174.00,121.00,144.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 15:26:00,,2670.00,1477.00,391.00,182.00,123.00,145.00,71.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 16:26:00,,2702.00,1504.00,406.00,196.00,125.00,154.00,74.00,31.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 17:26:00,,2751.00,1538.00,414.00,201.00,130.00,156.00,77.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 18:27:00,,2753.00,1543.00,418.00,200.00,131.00,156.00,81.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 19:27:00,,2754.00,1542.00,411.00,199.00,130.00,154.00,78.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 20:27:00,,2737.00,1538.00,410.00,199.00,129.00,157.00,80.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 21:27:00,,2733.00,1527.00,410.00,194.00,127.00,153.00,79.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 22:27:00,,2744.00,1519.00,408.00,193.00,128.00,156.00,74.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/06/2011 23:28:00,,2708.00,1493.00,402.00,187.00,128.00,153.00,69.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 00:28:00,,2698.00,1478.00,400.00,184.00,128.00,157.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 01:28:00,,2682.00,1475.00,406.00,185.00,128.00,155.00,66.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 02:28:00,,2684.00,1484.00,400.00,187.00,127.00,157.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 03:28:00,,2682.00,1478.00,403.00,184.00,126.00,156.00,67.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 04:29:00,,2700.00,1475.00,405.00,187.00,127.00,156.00,64.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 05:29:00,,2720.00,1487.00,410.00,186.00,128.00,160.00,66.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 06:29:00,,2707.00,1481.00,409.00,186.00,124.00,160.00,63.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 07:29:00,,2694.00,1470.00,409.00,184.00,124.00,158.00,64.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 08:30:00,,2703.00,1494.00,404.00,185.00,126.00,158.00,62.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 09:30:00,,2718.00,1500.00,412.00,187.00,128.00,162.00,66.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 10:30:00,,2714.00,1512.00,415.00,190.00,129.00,162.00,69.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 11:30:00,,2721.00,1521.00,412.00,188.00,129.00,160.00,68.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 12:30:00,,2729.00,1524.00,422.00,191.00,130.00,162.00,70.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 13:31:00,,2727.00,1534.00,421.00,195.00,131.00,164.00,70.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 14:31:00,,2746.00,1534.00,424.00,198.00,129.00,162.00,72.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 15:31:00,,2765.00,1547.00,422.00,197.00,129.00,163.00,73.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 16:31:00,,2788.00,1569.00,423.00,200.00,130.00,164.00,74.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 17:31:00,,2799.00,1578.00,433.00,205.00,135.00,164.00,77.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 18:32:00,,2823.00,1597.00,430.00,203.00,133.00,161.00,80.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 19:32:00,,2826.00,1591.00,430.00,204.00,133.00,161.00,82.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 20:32:00,,2800.00,1582.00,425.00,201.00,134.00,160.00,80.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 21:32:00,,2824.00,1586.00,429.00,204.00,131.00,159.00,80.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 22:32:00,,2803.00,1579.00,426.00,203.00,134.00,164.00,81.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/07/2011 23:33:00,,2799.00,1574.00,429.00,203.00,132.00,165.00,73.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 00:33:00,,2774.00,1576.00,432.00,200.00,131.00,165.00,73.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 01:33:00,,2774.00,1556.00,426.00,194.00,132.00,165.00,73.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 02:33:00,,2780.00,1539.00,422.00,195.00,132.00,164.00,71.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 03:34:00,,2766.00,1542.00,425.00,194.00,130.00,164.00,71.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 04:34:00,,2769.00,1542.00,424.00,193.00,131.00,162.00,71.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 05:34:00,,2768.00,1551.00,429.00,199.00,129.00,163.00,72.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 06:34:00,,2768.00,1546.00,422.00,195.00,128.00,164.00,72.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 07:34:00,,2771.00,1547.00,425.00,196.00,130.00,165.00,73.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 08:35:00,,2794.00,1569.00,425.00,201.00,133.00,165.00,77.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 11:35:00,,2873.00,1671.00,472.00,219.00,145.00,181.00,79.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 12:35:00,,2787.00,1567.00,437.00,205.00,136.00,170.00,74.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 13:36:00,,2752.00,1548.00,428.00,198.00,132.00,165.00,71.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 14:36:00,,2759.00,1558.00,426.00,200.00,131.00,166.00,73.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 15:36:00,,2798.00,1579.00,435.00,204.00,133.00,165.00,73.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 16:36:00,,2800.00,1576.00,432.00,204.00,133.00,165.00,77.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 17:36:00,,2824.00,1599.00,437.00,206.00,134.00,169.00,80.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 18:37:00,,2873.00,1660.00,451.00,216.00,138.00,175.00,81.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 19:37:00,,2827.00,1621.00,442.00,214.00,138.00,170.00,79.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 21:37:00,,2905.00,1667.00,471.00,217.00,140.00,180.00,79.00,36.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 22:37:00,,2762.00,1538.00,427.00,196.00,130.00,163.00,71.00,35.00,APPROVED
304,VA: VIRGINIA BEACH,01/08/2011 23:38:00,,2685.00,1483.00,408.00,189.00,125.00,152.00,67.00,33.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 00:38:00,,2656.00,1466.00,400.00,184.00,123.00,152.00,64.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 01:38:00,,2677.00,1454.00,402.00,181.00,124.00,152.00,63.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 02:38:00,,2655.00,1452.00,399.00,179.00,122.00,154.00,64.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 03:39:00,,2663.00,1454.00,400.00,182.00,122.00,158.00,63.00,32.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 04:39:00,,2657.00,1454.00,398.00,180.00,125.00,156.00,64.00,34.00,APPROVED
304,VA: VIRGINIA BEACH,01/09/2011 05:39:00,,2632.00,1451.00,401.00,180.00,124.00,158.00,62.00,33.00,APPROVED
